ID,sex,Language,Name,Script,Family,Autotyp_Area,trial,Condition,match
JP_2029063,M,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2029063,M,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2034093,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2034093,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,FALSE
JP_2037664,M,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2037664,M,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2039858,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2039858,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2039918,M,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2039918,M,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2040343,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2040343,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2040449,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2040449,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2040555,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2040555,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2040621,M,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2040621,M,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2040767,M,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2040767,M,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2040873,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2040873,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2040995,M,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2040995,M,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2041101,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2041101,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2041207,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2041207,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2042158,M,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2042158,M,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2042264,M,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2042264,M,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2042370,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2042370,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2042623,M,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2042623,M,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2042737,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2042737,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2042915,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2042915,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2043233,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2043233,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2043339,M,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2043339,M,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2043601,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2043601,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2044708,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2044708,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2044955,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2044955,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2045099,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2045099,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2045327,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2045327,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2046001,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,FALSE
JP_2046001,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2046107,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2046107,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2046213,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2046213,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2046493,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2046493,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2046946,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2046946,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2047059,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2047059,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2047178,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2047178,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2047368,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2047368,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2047549,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2047549,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2048091,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2048091,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
JP_2048197,F,JP,Japanese,different,Japanese,N Coast Asia,1,l,TRUE
JP_2048197,F,JP,Japanese,different,Japanese,N Coast Asia,2,r,TRUE
JP_2048409,F,JP,Japanese,different,Japanese,N Coast Asia,1,r,TRUE
JP_2048409,F,JP,Japanese,different,Japanese,N Coast Asia,2,l,TRUE
KR_2120978,M,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2120978,M,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2121353,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2121353,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2122536,F,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2122536,F,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2122698,F,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2122698,F,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2145708,F,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2145708,F,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2145933,M,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2145933,M,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2192134,M,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2192134,M,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2192288,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2192288,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2192394,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2192394,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2192500,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2192500,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2192620,M,KR,Korean,different,Korean,N Coast Asia,1,r,FALSE
KR_2192620,M,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2192726,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2192726,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2192867,F,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2192867,F,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2193036,F,KR,Korean,different,Korean,N Coast Asia,1,l,FALSE
KR_2193036,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2193409,M,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2193409,M,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2194038,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2194038,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2194144,M,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2194144,M,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2194250,F,KR,Korean,different,Korean,N Coast Asia,1,l,TRUE
KR_2194250,F,KR,Korean,different,Korean,N Coast Asia,2,r,TRUE
KR_2194312,M,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2194312,M,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2198888,F,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2198888,F,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
KR_2199504,F,KR,Korean,different,Korean,N Coast Asia,1,r,TRUE
KR_2199504,F,KR,Korean,different,Korean,N Coast Asia,2,l,TRUE
PL_1997874,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_1997874,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2009277,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2009277,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2011225,F,PL,Polish,roman,IE,Europe,1,l,FALSE
PL_2011225,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2011259,M,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2011259,M,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2011661,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2011661,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2013051,F,PL,Polish,roman,IE,Europe,1,r,FALSE
PL_2013051,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2013478,M,PL,Polish,roman,IE,Europe,1,r,FALSE
PL_2013478,M,PL,Polish,roman,IE,Europe,2,l,FALSE
PL_2014004,M,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2014004,M,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2014368,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2014368,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2014763,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2014763,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2014900,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2014900,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2014968,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2014968,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2015079,M,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2015079,M,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2015927,M,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2015927,M,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2016033,M,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2016033,M,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2017093,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2017093,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2017373,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2017373,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2018013,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2018013,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2019534,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2019534,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2021622,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2021622,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2022234,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2022234,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2022849,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2022849,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2023368,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2023368,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2023456,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2023456,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2023605,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2023605,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2023711,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2023711,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2023817,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2023817,F,PL,Polish,roman,IE,Europe,2,l,FALSE
PL_2024564,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2024564,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2034654,M,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2034654,M,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2044384,M,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2044384,M,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2048837,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2048837,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2048976,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2048976,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2051650,M,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2051650,M,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2056018,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2056018,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2060067,F,PL,Polish,roman,IE,Europe,1,r,FALSE
PL_2060067,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2060282,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2060282,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PL_2060528,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2060528,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2060855,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2060855,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2060961,F,PL,Polish,roman,IE,Europe,1,r,FALSE
PL_2060961,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2061440,F,PL,Polish,roman,IE,Europe,1,r,TRUE
PL_2061440,F,PL,Polish,roman,IE,Europe,2,l,TRUE
PL_2081616,F,PL,Polish,roman,IE,Europe,1,l,TRUE
PL_2081616,F,PL,Polish,roman,IE,Europe,2,r,TRUE
PT_2121096,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2121096,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2121235,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2121235,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2121381,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2121381,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2121573,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2121573,F,PT,Portuguese,roman,IE,Europe,2,l,FALSE
PT_2121716,M,ES,Spanish,roman,IE,Europe,1,l,FALSE
PT_2121716,M,ES,Spanish,roman,IE,Europe,2,r,TRUE
PT_2121964,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2121964,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2122070,M,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2122070,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2122286,M,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2122286,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2122428,M,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2122428,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2122973,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2122973,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2123079,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2123079,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2123185,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2123185,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2123458,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2123458,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2123670,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2123670,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2123780,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2123780,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2123907,F,DE,German,roman,IE,Europe,1,l,TRUE
PT_2123907,F,DE,German,roman,IE,Europe,2,r,TRUE
PT_2124013,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2124013,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2124119,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2124119,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2124225,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2124225,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2124331,M,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2124331,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2124444,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2124444,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2124550,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2124550,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2124762,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2124762,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2124772,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2124772,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2125094,M,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2125094,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2125371,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2125371,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2125477,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2125477,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2125583,M,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2125583,M,PT,Portuguese,roman,IE,Europe,2,r,FALSE
PT_2125757,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2125757,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2127150,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2127150,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2127347,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2127347,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2127456,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2127456,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2127615,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2127615,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2127988,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2127988,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2128094,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2128094,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2128268,M,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2128268,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2128377,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2128377,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2128893,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2128893,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2129023,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2129023,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2129128,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2129128,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2129331,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2129331,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2129609,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2129609,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2130648,M,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2130648,M,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2130955,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2130955,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2132703,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2132703,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2132705,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2132705,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2132707,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2132707,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2132709,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2132709,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2132711,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2132711,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2132713,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2132713,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2132715,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2132715,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2132718,M,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2132718,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2132737,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2132737,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2132809,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2132809,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2132862,M,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2132862,M,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2133628,F,PT,Portuguese,roman,IE,Europe,1,l,FALSE
PT_2133628,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2133765,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2133765,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2133859,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2133859,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2133956,F,PT,Portuguese,roman,IE,Europe,1,r,TRUE
PT_2133956,F,PT,Portuguese,roman,IE,Europe,2,l,TRUE
PT_2134012,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2134012,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
PT_2134018,F,PT,Portuguese,roman,IE,Europe,1,l,TRUE
PT_2134018,F,PT,Portuguese,roman,IE,Europe,2,r,TRUE
RO_2049567,M,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2049567,M,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2049681,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2049681,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2049802,F,RO,Romanian,roman,IE,Europe,1,l,FALSE
RO_2049802,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2049923,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2049923,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2050066,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2050066,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2050176,M,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2050176,M,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2050221,F,RO,Romanian,roman,IE,Europe,1,r,FALSE
RO_2050221,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2050433,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2050433,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2050571,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2050571,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2050718,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2050718,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2050993,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2050993,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2051116,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2051116,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2051390,F,RO,Romanian,roman,IE,Europe,1,l,FALSE
RO_2051390,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2051756,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2051756,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2052027,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2052027,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2055912,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2055912,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2056381,F,RO,Romanian,roman,IE,Europe,1,l,FALSE
RO_2056381,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2058262,F,RO,Romanian,roman,IE,Europe,1,l,FALSE
RO_2058262,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2060569,M,RO,Romanian,roman,IE,Europe,1,l,FALSE
RO_2060569,M,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2068210,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2068210,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2068312,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2068312,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2068357,F,RO,Romanian,roman,IE,Europe,1,l,TRUE
RO_2068357,F,RO,Romanian,roman,IE,Europe,2,r,TRUE
RO_2069546,M,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2069546,M,RO,Romanian,roman,IE,Europe,2,l,TRUE
RO_2071423,F,RO,Romanian,roman,IE,Europe,1,r,TRUE
RO_2071423,F,RO,Romanian,roman,IE,Europe,2,l,TRUE
